Start (s),End (s),Scientific name,Common name,Confidence,File
42,45,Fireworks,Fireworks,0.7061,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_213100.wav
6,9,Anthus rubescens,American Pipit,0.7058,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_092400.wav
36,39,Anthus rubescens,American Pipit,0.7053,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_095500.wav
0,3,Loxia leucoptera,White-winged Crossbill,0.7051,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_064100.wav
15,18,Spinus pinus,Pine Siskin,0.705,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_063000.wav
24,27,Spinus pinus,Pine Siskin,0.7049,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_081000.wav
27,30,Turdus philomelos,Song Thrush,0.7049,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_103200.wav
9,12,Pluvialis apricaria,European Golden-Plover,0.7048,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230816_193300.wav
27,30,Engine,Engine,0.7045,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_134300.wav
15,18,Spinus pinus,Pine Siskin,0.7044,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_144700.wav
24,27,Scolopax rusticola,Eurasian Woodcock,0.7039,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_132600.wav
54,57,Spinus pinus,Pine Siskin,0.7037,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_073300.wav
3,6,Progne subis,Purple Martin,0.7036,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_185300.wav
9,12,Leucosticte atrata,Black Rosy-Finch,0.7032,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_210300.wav
51,54,Spinus pinus,Pine Siskin,0.7031,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_091000.wav
9,12,Spinus pinus,Pine Siskin,0.703,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_210200.wav
39,42,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.7029,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_153800.wav
30,33,Sitta canadensis,Red-breasted Nuthatch,0.7027,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_064700.wav
18,21,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.7022,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_054600.wav
12,15,Acanthis flammea,Common Redpoll,0.7021,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_103500.wav
57,60,Spinus pinus,Pine Siskin,0.7019,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_083700.wav
15,18,Spinus pinus,Pine Siskin,0.7017,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_210200.wav
15,18,Spinus pinus,Pine Siskin,0.7015,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_092600.wav
24,27,Spinus pinus,Pine Siskin,0.7014,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_104800.wav
36,39,Chlidonias hybrida,Whiskered Tern,0.701,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_174600.wav
18,21,Spinus pinus,Pine Siskin,0.7008,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_063900.wav
51,54,Spinus pinus,Pine Siskin,0.7006,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_061800.wav
18,21,Spinus pinus,Pine Siskin,0.7003,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_052400.wav
45,48,Human vocal,Human vocal,0.7003,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
0,3,Plectrophenax nivalis,Snow Bunting,0.7001,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_132600.wav
3,6,Fireworks,Fireworks,0.6997,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230903_134900.wav
3,6,Camaroptera brachyura,Green-backed Camaroptera,0.6994,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_221800.wav
24,27,Palmeria dolei,Akohekohe,0.6994,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_084200.wav
27,30,Acanthis flammea,Common Redpoll,0.6989,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_083100.wav
51,54,Fireworks,Fireworks,0.6989,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_115000.wav
6,9,Acanthis flammea,Common Redpoll,0.6983,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_210600.wav
48,51,Acanthis flammea,Common Redpoll,0.6982,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_054100.wav
123,126,Fireworks,Fireworks,0.6981,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_153207.wav
36,39,Spinus pinus,Pine Siskin,0.698,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_103000.wav
0,3,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.698,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230727_203500.wav
33,36,Otus scops,Eurasian Scops-Owl,0.6979,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_084600.wav
57,60,Spinus pinus,Pine Siskin,0.6977,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_141900.wav
27,30,Gun,Gun,0.6969,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_171100.wav
30,33,Setophaga coronata,Yellow-rumped Warbler,0.6969,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_083200.wav
36,39,Spinus pinus,Pine Siskin,0.6963,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_070000.wav
51,54,Estrilda astrild,Common Waxbill,0.6957,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_212500.wav
3,6,Fireworks,Fireworks,0.6957,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_112700.wav
6,9,Passer domesticus,House Sparrow,0.6956,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_213800.wav
15,18,Human vocal,Human vocal,0.6952,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
54,57,Spinus pinus,Pine Siskin,0.6948,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_055000.wav
15,18,Anthus rubescens,American Pipit,0.6948,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_214500.wav
12,15,Spinus pinus,Pine Siskin,0.6945,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_075600.wav
30,33,Fireworks,Fireworks,0.6944,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_070100.wav
24,27,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6941,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_133400.wav
27,30,Corvus corax,Common Raven,0.694,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_142200.wav
33,36,Catherpes mexicanus,Canyon Wren,0.6936,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_074000.wav
21,24,Spinus pinus,Pine Siskin,0.6936,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_082100.wav
30,33,Spinus pinus,Pine Siskin,0.6934,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_100900.wav
39,42,Anthus rubescens,American Pipit,0.6932,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_125700.wav
9,12,Sayornis nigricans,Black Phoebe,0.6924,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_054600.wav
6,9,Acanthis flammea,Common Redpoll,0.6921,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_120300.wav
3,6,Spinus pinus,Pine Siskin,0.6918,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_080600.wav
6,9,Pluvialis squatarola,Black-bellied Plover,0.691,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_150500.wav
3,6,Motacilla alba,White Wagtail,0.6909,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_210700.wav
54,57,Emberiza hortulana,Ortolan Bunting,0.6907,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_185500.wav
48,51,Eremophila alpestris,Horned Lark,0.6904,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_123500.wav
18,21,Fireworks,Fireworks,0.6902,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_204000.wav
36,39,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6901,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_133800.wav
27,30,Baeolophus ridgwayi,Juniper Titmouse,0.6899,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_141500.wav
27,30,Spinus pinus,Pine Siskin,0.6899,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230731_085600.wav
30,33,Anthus rubescens,American Pipit,0.6897,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_075200.wav
6,9,Progne subis,Purple Martin,0.6895,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_102000.wav
15,18,Progne subis,Purple Martin,0.6892,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_102000.wav
6,9,Calcarius lapponicus,Lapland Longspur,0.6892,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_073600.wav
54,57,Botaurus stellaris,Great Bittern,0.6888,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_130200.wav
30,33,Anthus rubescens,American Pipit,0.6885,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_070600.wav
57,60,Fireworks,Fireworks,0.6875,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230725_070700.wav
9,12,Spinus pinus,Pine Siskin,0.6873,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_060100.wav
6,9,Leucosticte atrata,Black Rosy-Finch,0.6871,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_110500.wav
6,9,Spinus pinus,Pine Siskin,0.6871,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_075300.wav
15,18,Auriparus flaviceps,Verdin,0.6865,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_092400.wav
21,24,Spizelloides arborea,American Tree Sparrow,0.6861,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_063000.wav
24,27,Human vocal,Human vocal,0.6861,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
18,21,Spinus pinus,Pine Siskin,0.6855,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_082500.wav
9,12,Fireworks,Fireworks,0.6855,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230725_094700.wav
60,63,Human vocal,Human vocal,0.6855,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_153207.wav
48,51,Empidonax wrightii,Gray Flycatcher,0.6853,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230824_120200.wav
15,18,Human vocal,Human vocal,0.6852,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_153207.wav
42,45,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6849,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_085200.wav
0,3,Spinus spinus,Eurasian Siskin,0.6849,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_091700.wav
36,39,Palmeria dolei,Akohekohe,0.6848,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_084200.wav
15,18,Spinus pinus,Pine Siskin,0.684,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_073200.wav
18,21,Passer montanus,Eurasian Tree Sparrow,0.6833,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_061100.wav
42,45,Eremophila alpestris,Horned Lark,0.6832,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230824_075700.wav
12,15,Geothlypis aequinoctialis,Masked Yellowthroat,0.6831,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_072200.wav
15,18,Zonotrichia leucophrys,White-crowned Sparrow,0.6831,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_063600.wav
33,36,Engine,Engine,0.6829,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_134300.wav
12,15,Spizelloides arborea,American Tree Sparrow,0.6828,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_112500.wav
12,15,Spinus pinus,Pine Siskin,0.6827,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_073300.wav
0,3,Spinus pinus,Pine Siskin,0.6814,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_115600.wav
30,33,Spizelloides arborea,American Tree Sparrow,0.681,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_081800.wav
48,51,Human vocal,Human vocal,0.6809,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
3,6,Spinus pinus,Pine Siskin,0.6808,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_115600.wav
36,39,Spinus pinus,Pine Siskin,0.6795,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_083400.wav
51,54,Spinus pinus,Pine Siskin,0.6781,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_081300.wav
12,15,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6779,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_101400.wav
57,60,Spinus pinus,Pine Siskin,0.6777,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_062700.wav
6,9,Leucosticte atrata,Black Rosy-Finch,0.6771,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_210300.wav
45,48,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6767,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_124800.wav
51,54,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6765,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_114700.wav
54,57,Spinus pinus,Pine Siskin,0.6763,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_071300.wav
57,60,Spinus pinus,Pine Siskin,0.6762,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_085700.wav
27,30,Spinus pinus,Pine Siskin,0.6761,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_094500.wav
36,39,Spinus pinus,Pine Siskin,0.6759,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_120000.wav
27,30,Human vocal,Human vocal,0.6757,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
15,18,Fireworks,Fireworks,0.6754,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_095100.wav
24,27,Anthus rubescens,American Pipit,0.6751,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_204200.wav
30,33,Spizella atrogularis,Black-chinned Sparrow,0.6748,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_100600.wav
24,27,Fireworks,Fireworks,0.6748,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230902_181200.wav
27,30,Spinus pinus,Pine Siskin,0.6746,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_064400.wav
15,18,Estrilda astrild,Common Waxbill,0.6744,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_212500.wav
33,36,Sitta canadensis,Red-breasted Nuthatch,0.674,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_072400.wav
51,54,Estrilda astrild,Common Waxbill,0.6738,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_212000.wav
42,45,Emberiza pusilla,Little Bunting,0.6735,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230904_065100.wav
21,24,Corvus corax,Common Raven,0.6734,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_093400.wav
45,48,Coryphaspiza melanotis,Black-masked Finch,0.6733,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_073400.wav
15,18,Coturnicops noveboracensis,Yellow Rail,0.673,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_203500.wav
39,42,Spizelloides arborea,American Tree Sparrow,0.673,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_105900.wav
48,51,Meleagris gallopavo,Wild Turkey,0.6729,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230718_194700.wav
24,27,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6729,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_204300.wav
24,27,Anthus rubescens,American Pipit,0.6727,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_075800.wav
27,30,Vanellus vanellus,Northern Lapwing,0.6721,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_211300.wav
54,57,Anthus richardi,Richard's Pipit,0.672,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_114700.wav
39,42,Palmeria dolei,Akohekohe,0.6712,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_084700.wav
6,9,Turdus philomelos,Song Thrush,0.6711,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_051800.wav
48,51,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6708,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_212100.wav
54,57,Acanthis flammea,Common Redpoll,0.6707,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_074700.wav
15,18,Fireworks,Fireworks,0.6703,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_215300.wav
30,33,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6702,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_113300.wav
15,18,Botaurus stellaris,Great Bittern,0.6702,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_093400.wav
21,24,Spinus pinus,Pine Siskin,0.6697,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_094500.wav
48,51,Anthus richardi,Richard's Pipit,0.6693,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_134000.wav
48,51,Corvus corax,Common Raven,0.669,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_102300.wav
48,51,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6689,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_084500.wav
21,24,Pipilo chlorurus,Green-tailed Towhee,0.6684,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_053500.wav
24,27,Fireworks,Fireworks,0.6684,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_202500.wav
27,30,Motacilla cinerea,Gray Wagtail,0.6683,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_082500.wav
0,3,Emberiza pusilla,Little Bunting,0.6681,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_064700.wav
33,36,Leucosticte atrata,Black Rosy-Finch,0.6679,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_193900.wav
54,57,Spizelloides arborea,American Tree Sparrow,0.6672,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230804_100800.wav
30,33,Spizelloides arborea,American Tree Sparrow,0.6669,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_224300.wav
21,24,Leucosticte atrata,Black Rosy-Finch,0.6667,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_193900.wav
54,57,Fireworks,Fireworks,0.6666,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230903_101400.wav
12,15,Ficedula hypoleuca,European Pied Flycatcher,0.6663,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_085000.wav
45,48,Contopus cooperi,Olive-sided Flycatcher,0.6662,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_054100.wav
33,36,Palmeria dolei,Akohekohe,0.6661,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_084200.wav
15,18,Coccothraustes vespertinus,Evening Grosbeak,0.666,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_055300.wav
15,18,Spinus pinus,Pine Siskin,0.6659,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_133100.wav
12,15,Geothlypis aequinoctialis,Masked Yellowthroat,0.6656,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_054700.wav
30,33,Chordeiles minor,Common Nighthawk,0.6655,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_080800.wav
39,42,Sitta canadensis,Red-breasted Nuthatch,0.6655,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230728_055700.wav
48,51,Corvus monedula,Eurasian Jackdaw,0.6655,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230808_052500.wav
18,21,Anthus rubescens,American Pipit,0.6655,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_075200.wav
24,27,Spinus pinus,Pine Siskin,0.6654,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_123300.wav
42,45,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6649,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_212100.wav
36,39,Spinus pinus,Pine Siskin,0.6647,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230829_082500.wav
30,33,Palmeria dolei,Akohekohe,0.6645,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_122500.wav
54,57,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6642,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_203000.wav
12,15,Zonotrichia leucophrys,White-crowned Sparrow,0.6639,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_063400.wav
27,30,Fireworks,Fireworks,0.6635,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_081600.wav
27,30,Spinus pinus,Pine Siskin,0.6631,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_092600.wav
42,45,Palmeria dolei,Akohekohe,0.6623,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_084200.wav
18,21,Progne subis,Purple Martin,0.6622,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_102000.wav
51,54,Emberiza rustica,Rustic Bunting,0.6619,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_060800.wav
33,36,Spinus pinus,Pine Siskin,0.6618,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_094500.wav
21,24,Spizelloides arborea,American Tree Sparrow,0.6615,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_090300.wav
9,12,Corvus corax,Common Raven,0.6612,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_142700.wav
51,54,Spinus pinus,Pine Siskin,0.6611,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_195700.wav
0,3,Human vocal,Human vocal,0.6611,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20210312_024723.wav
36,39,Spinus pinus,Pine Siskin,0.6599,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_074900.wav
42,45,Sitta canadensis,Red-breasted Nuthatch,0.6598,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_070900.wav
57,60,Passerculus sandwichensis,Savannah Sparrow,0.6594,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_083400.wav
18,21,Turdus pilaris,Fieldfare,0.6593,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_214800.wav
39,42,Empidonax wrightii,Gray Flycatcher,0.6593,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_101000.wav
18,21,Spinus pinus,Pine Siskin,0.6588,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_064400.wav
15,18,Corvus corax,Common Raven,0.6587,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_142200.wav
9,12,Leucosticte australis,Brown-capped Rosy-Finch,0.6586,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_114000.wav
45,48,Fireworks,Fireworks,0.6586,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_180900.wav
3,6,Spinus pinus,Pine Siskin,0.6585,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_072600.wav
