Start (s),End (s),Scientific name,Common name,Confidence,File
54.0,57.0,Asio flammeus,Short-eared Owl,0.1057,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104400.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1285,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104900.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1013,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104900.wav
39.0,42.0,Eremophila alpestris,Horned Lark,0.1097,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104900.wav
39.0,42.0,Calcarius lapponicus,Lapland Longspur,0.1086,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104900.wav
42.0,45.0,Eremophila alpestris,Horned Lark,0.1032,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104900.wav
45.0,48.0,Eremophila alpestris,Horned Lark,0.1347,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104900.wav
45.0,48.0,Calcarius lapponicus,Lapland Longspur,0.1040,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104900.wav
54.0,57.0,Calcarius lapponicus,Lapland Longspur,0.1135,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_104900.wav
36.0,39.0,Asio flammeus,Short-eared Owl,0.1277,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_105400.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1088,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_105400.wav
54.0,57.0,Strix varia,Barred Owl,0.1323,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_105400.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1165,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_105900.wav
9.0,12.0,Asio flammeus,Short-eared Owl,0.1015,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_105900.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1023,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_105900.wav
48.0,51.0,Asio flammeus,Short-eared Owl,0.1132,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_105900.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1192,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_105900.wav
3.0,6.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1751,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1062,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
9.0,12.0,Asio flammeus,Short-eared Owl,0.1029,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
18.0,21.0,Coccothraustes vespertinus,Evening Grosbeak,0.1514,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
21.0,24.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2113,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
21.0,24.0,Calcarius lapponicus,Lapland Longspur,0.1612,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
24.0,27.0,Calidris bairdii,Baird's Sandpiper,0.1827,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
24.0,27.0,Coccothraustes vespertinus,Evening Grosbeak,0.1638,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
24.0,27.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1534,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
39.0,42.0,Asio flammeus,Short-eared Owl,0.1103,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_110900.wav
21.0,24.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1865,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_111400.wav
27.0,30.0,Bucephala clangula,Common Goldeneye,0.1261,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_112400.wav
57.0,60.0,Pica hudsonia,Black-billed Magpie,0.1189,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_112900.wav
24.0,27.0,Asio flammeus,Short-eared Owl,0.1066,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_113900.wav
45.0,48.0,Bucephala clangula,Common Goldeneye,0.1764,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_115400.wav
45.0,48.0,Pica hudsonia,Black-billed Magpie,0.1165,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_115400.wav
6.0,9.0,Bucephala clangula,Common Goldeneye,0.1152,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_115900.wav
3.0,6.0,Calidris minutilla,Least Sandpiper,0.1554,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_121400.wav
3.0,6.0,Charadrius semipalmatus,Semipalmated Plover,0.1093,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_121400.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1076,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_124900.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.5649,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_124900.wav
39.0,42.0,Corvus corax,Common Raven,0.4769,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_130400.wav
48.0,51.0,Corvus corax,Common Raven,0.7829,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_130400.wav
3.0,6.0,Bubo scandiacus,Snowy Owl,0.1012,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_131400.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1370,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_140400.wav
0,3.0,Bartramia longicauda,Upland Sandpiper,0.1156,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_141400.wav
39.0,42.0,Asio flammeus,Short-eared Owl,0.1210,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_141400.wav
18.0,21.0,Bucephala clangula,Common Goldeneye,0.1665,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_142400.wav
57.0,60.0,Bucephala clangula,Common Goldeneye,0.1078,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_142400.wav
18.0,21.0,Haemorhous mexicanus,House Finch,0.1607,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_143400.wav
39.0,42.0,Asio flammeus,Short-eared Owl,0.1363,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_143400.wav
0,3.0,Aechmophorus clarkii,Clark's Grebe,0.1184,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_143900.wav
0,3.0,Bucephala clangula,Common Goldeneye,0.1146,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_143900.wav
45.0,48.0,Eremophila alpestris,Horned Lark,0.1713,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_144400.wav
45.0,48.0,Calcarius lapponicus,Lapland Longspur,0.1421,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_144400.wav
45.0,48.0,Anthus rubescens,American Pipit,0.1287,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_144400.wav
3.0,6.0,Bucephala clangula,Common Goldeneye,0.1289,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_145400.wav
45.0,48.0,Bucephala clangula,Common Goldeneye,0.1097,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_145400.wav
51.0,54.0,Bucephala clangula,Common Goldeneye,0.1112,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_145400.wav
42.0,45.0,Calidris alpina,Dunlin,0.1083,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_150900.wav
39.0,42.0,Haemorhous mexicanus,House Finch,0.1754,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_151900.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1003,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_151900.wav
51.0,54.0,Haemorhous mexicanus,House Finch,0.2483,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_151900.wav
51.0,54.0,Acanthis flammea,Common Redpoll,0.1415,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_151900.wav
51.0,54.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1186,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_151900.wav
51.0,54.0,Calidris pusilla,Semipalmated Sandpiper,0.1086,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_151900.wav
54.0,57.0,Acanthis flammea,Common Redpoll,0.1169,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_151900.wav
42.0,45.0,Bucephala clangula,Common Goldeneye,0.1659,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_152900.wav
54.0,57.0,Lagopus lagopus,Willow Ptarmigan,0.1038,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_154900.wav
3.0,6.0,Tyrannus tyrannus,Eastern Kingbird,0.2235,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_155400.wav
6.0,9.0,Eremophila alpestris,Horned Lark,0.1814,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_155400.wav
9.0,12.0,Plectrophenax nivalis,Snow Bunting,0.2278,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_161900.wav
12.0,15.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1364,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_161900.wav
15.0,18.0,Acanthis flammea,Common Redpoll,0.1011,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_161900.wav
18.0,21.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.4145,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_161900.wav
18.0,21.0,Calcarius lapponicus,Lapland Longspur,0.1053,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_161900.wav
21.0,24.0,Calidris mauri,Western Sandpiper,0.1131,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_161900.wav
21.0,24.0,Calidris pusilla,Semipalmated Sandpiper,0.1041,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_161900.wav
39.0,42.0,Loxia curvirostra,Red Crossbill,0.2135,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_162400.wav
39.0,42.0,Calidris pusilla,Semipalmated Sandpiper,0.1329,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_162400.wav
54.0,57.0,Calidris pusilla,Semipalmated Sandpiper,0.1446,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_162400.wav
57.0,60.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1810,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_162400.wav
57.0,60.0,Calidris pusilla,Semipalmated Sandpiper,0.1453,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_162400.wav
6.0,9.0,Loxia curvirostra,Red Crossbill,0.7661,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_181400.wav
33.0,36.0,Haemorhous mexicanus,House Finch,0.1139,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_181400.wav
42.0,45.0,Passer domesticus,House Sparrow,0.1141,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_181400.wav
24.0,27.0,Calidris alpina,Dunlin,0.1015,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_185400.wav
0,3.0,Calcarius lapponicus,Lapland Longspur,0.1175,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
3.0,6.0,Tachycineta thalassina,Violet-green Swallow,0.1817,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
6.0,9.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
9.0,12.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1435,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
12.0,15.0,Tachycineta thalassina,Violet-green Swallow,0.1664,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
12.0,15.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1109,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
15.0,18.0,Tachycineta thalassina,Violet-green Swallow,0.3006,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
21.0,24.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1148,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
33.0,36.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3241,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
36.0,39.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5121,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
39.0,42.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3220,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
42.0,45.0,Calcarius lapponicus,Lapland Longspur,0.1345,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
42.0,45.0,Tachycineta thalassina,Violet-green Swallow,0.1040,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_193900.wav
21.0,24.0,Passer domesticus,House Sparrow,0.1268,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
24.0,27.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5184,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
27.0,30.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.8185,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
30.0,33.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.6213,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
33.0,36.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.4068,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
36.0,39.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.4923,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
39.0,42.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2778,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1840,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
51.0,54.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5487,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
54.0,57.0,Passer domesticus,House Sparrow,0.1372,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
57.0,60.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1903,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204400.wav
9.0,12.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3440,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_204900.wav
0,3.0,Eremophila alpestris,Horned Lark,0.1809,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205400.wav
0,3.0,Calcarius lapponicus,Lapland Longspur,0.1371,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205400.wav
0,3.0,Anthus rubescens,American Pipit,0.1070,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205400.wav
27.0,30.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1442,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205400.wav
27.0,30.0,Plectrophenax nivalis,Snow Bunting,0.1029,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205400.wav
30.0,33.0,Calidris alpina,Dunlin,0.1388,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205400.wav
57.0,60.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2163,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205400.wav
15.0,18.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.3408,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205900.wav
24.0,27.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1389,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205900.wav
27.0,30.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2184,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205900.wav
33.0,36.0,Calcarius lapponicus,Lapland Longspur,0.1032,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205900.wav
57.0,60.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2377,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_205900.wav
3.0,6.0,Loxia curvirostra,Red Crossbill,0.1008,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_210900.wav
24.0,27.0,Loxia curvirostra,Red Crossbill,0.1176,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_212400.wav
39.0,42.0,Tringa semipalmata,Willet,0.1442,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_214900.wav
21.0,24.0,Calidris alpina,Dunlin,0.1070,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_222900.wav
9.0,12.0,Chlidonias niger,Black Tern,0.1046,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_224900.wav
9.0,12.0,Calcarius lapponicus,Lapland Longspur,0.1126,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_225400.wav
57.0,60.0,Fulica americana,American Coot,0.1618,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230716_230400.wav
33.0,36.0,Mareca strepera,Gadwall,0.1742,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_045100.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.2302,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_051100.wav
42.0,45.0,Haemorhous cassinii,Cassin's Finch,0.1977,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_051100.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1798,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_052100.wav
42.0,45.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3246,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_052100.wav
42.0,45.0,Spizelloides arborea,American Tree Sparrow,0.1033,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_052100.wav
48.0,51.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2431,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_052100.wav
42.0,45.0,Calcarius lapponicus,Lapland Longspur,0.3627,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
42.0,45.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2873,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
42.0,45.0,Progne subis,Purple Martin,0.1262,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
45.0,48.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1951,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
45.0,48.0,Calcarius lapponicus,Lapland Longspur,0.1557,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
45.0,48.0,Progne subis,Purple Martin,0.1365,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
48.0,51.0,Calcarius lapponicus,Lapland Longspur,0.2496,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1035,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
48.0,51.0,Haemorhous mexicanus,House Finch,0.1007,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053100.wav
48.0,51.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.2351,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053600.wav
48.0,51.0,Coccothraustes vespertinus,Evening Grosbeak,0.1620,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_053600.wav
39.0,42.0,Sayornis phoebe,Eastern Phoebe,0.1568,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_054100.wav
45.0,48.0,Acanthis flammea,Common Redpoll,0.5343,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_054100.wav
45.0,48.0,Loxia curvirostra,Red Crossbill,0.1229,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_054100.wav
48.0,51.0,Acanthis flammea,Common Redpoll,0.6982,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_054100.wav
3.0,6.0,Tachycineta thalassina,Violet-green Swallow,0.1197,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_054600.wav
6.0,9.0,Tachycineta thalassina,Violet-green Swallow,0.2496,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_054600.wav
33.0,36.0,Eremophila alpestris,Horned Lark,0.1217,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_055100.wav
6.0,9.0,Spinus pinus,Pine Siskin,0.8343,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
9.0,12.0,Spinus pinus,Pine Siskin,0.6873,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
12.0,15.0,Spinus pinus,Pine Siskin,0.8461,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
15.0,18.0,Spinus pinus,Pine Siskin,0.6528,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
18.0,21.0,Spinus pinus,Pine Siskin,0.8720,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
21.0,24.0,Spinus pinus,Pine Siskin,0.8962,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
24.0,27.0,Nucifraga columbiana,Clark's Nutcracker,0.1234,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
30.0,33.0,Spinus pinus,Pine Siskin,0.4852,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
30.0,33.0,Sitta canadensis,Red-breasted Nuthatch,0.2341,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
30.0,33.0,Haemorhous cassinii,Cassin's Finch,0.1431,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
33.0,36.0,Spinus pinus,Pine Siskin,0.7498,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
33.0,36.0,Haemorhous cassinii,Cassin's Finch,0.2787,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.7619,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.7927,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.8129,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
42.0,45.0,Acanthis flammea,Common Redpoll,0.2842,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
42.0,45.0,Loxia leucoptera,White-winged Crossbill,0.1566,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
42.0,45.0,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.1452,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230717_060100.wav
