Start (s),End (s),Scientific name,Common name,Confidence,File
45.0,48.0,Sayornis saya,Say's Phoebe,0.1089,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_042600.wav
48.0,51.0,Ixoreus naevius,Varied Thrush,0.9634,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_042600.wav
48.0,51.0,Troglodytes pacificus,Pacific Wren,0.1736,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_042600.wav
51.0,54.0,Troglodytes pacificus,Pacific Wren,0.1003,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_042600.wav
54.0,57.0,Ixoreus naevius,Varied Thrush,0.7733,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_042600.wav
54.0,57.0,Melospiza lincolnii,Lincoln's Sparrow,0.2161,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_042600.wav
54.0,57.0,Picoides dorsalis,American Three-toed Woodpecker,0.1377,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_042600.wav
57.0,60.0,Spizella passerina,Chipping Sparrow,0.1174,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_042600.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.1504,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
0,3.0,Pheucticus melanocephalus,Black-headed Grosbeak,0.1284,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
0,3.0,Melospiza lincolnii,Lincoln's Sparrow,0.1053,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
0,3.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1015,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
3.0,6.0,Ixoreus naevius,Varied Thrush,0.2015,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
3.0,6.0,Melospiza lincolnii,Lincoln's Sparrow,0.1745,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
3.0,6.0,Setophaga palmarum,Palm Warbler,0.1320,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
6.0,9.0,Ixoreus naevius,Varied Thrush,0.4360,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
6.0,9.0,Melospiza lincolnii,Lincoln's Sparrow,0.1297,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
6.0,9.0,Canachites canadensis,Spruce Grouse,0.1017,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
9.0,12.0,Ixoreus naevius,Varied Thrush,0.2146,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
12.0,15.0,Ixoreus naevius,Varied Thrush,0.2430,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
15.0,18.0,Ixoreus naevius,Varied Thrush,0.2222,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
15.0,18.0,Contopus cooperi,Olive-sided Flycatcher,0.1563,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
15.0,18.0,Setophaga townsendi,Townsend's Warbler,0.1022,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
18.0,21.0,Spizella pallida,Clay-colored Sparrow,0.1272,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
18.0,21.0,Spizella passerina,Chipping Sparrow,0.1183,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
21.0,24.0,Spizella passerina,Chipping Sparrow,0.2615,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
21.0,24.0,Melospiza lincolnii,Lincoln's Sparrow,0.1237,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
21.0,24.0,Contopus cooperi,Olive-sided Flycatcher,0.1108,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
27.0,30.0,Ixoreus naevius,Varied Thrush,0.1103,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
30.0,33.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2346,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
30.0,33.0,Spizella breweri,Brewer's Sparrow,0.1139,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
30.0,33.0,Melospiza lincolnii,Lincoln's Sparrow,0.1082,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
33.0,36.0,Spizella passerina,Chipping Sparrow,0.1555,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
33.0,36.0,Contopus cooperi,Olive-sided Flycatcher,0.1298,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
36.0,39.0,Sialia currucoides,Mountain Bluebird,0.1630,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
36.0,39.0,Melospiza lincolnii,Lincoln's Sparrow,0.1543,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
36.0,39.0,Contopus cooperi,Olive-sided Flycatcher,0.1503,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
36.0,39.0,Spizella passerina,Chipping Sparrow,0.1389,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
39.0,42.0,Ixoreus naevius,Varied Thrush,0.2907,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
39.0,42.0,Melospiza lincolnii,Lincoln's Sparrow,0.1503,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
39.0,42.0,Contopus cooperi,Olive-sided Flycatcher,0.1026,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
42.0,45.0,Ixoreus naevius,Varied Thrush,0.3468,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
42.0,45.0,Melospiza lincolnii,Lincoln's Sparrow,0.2250,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
42.0,45.0,Contopus cooperi,Olive-sided Flycatcher,0.1355,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
42.0,45.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1129,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
42.0,45.0,Junco hyemalis,Dark-eyed Junco,0.1117,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
45.0,48.0,Melospiza lincolnii,Lincoln's Sparrow,0.2069,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
45.0,48.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1459,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
45.0,48.0,Ixoreus naevius,Varied Thrush,0.1137,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
45.0,48.0,Contopus cooperi,Olive-sided Flycatcher,0.1036,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
48.0,51.0,Ixoreus naevius,Varied Thrush,0.4499,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
48.0,51.0,Melospiza lincolnii,Lincoln's Sparrow,0.1258,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
51.0,54.0,Spizella passerina,Chipping Sparrow,0.1257,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
54.0,57.0,Ixoreus naevius,Varied Thrush,0.7165,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
54.0,57.0,Melospiza lincolnii,Lincoln's Sparrow,0.1062,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
57.0,60.0,Spizella passerina,Chipping Sparrow,0.1799,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
57.0,60.0,Melospiza georgiana,Swamp Sparrow,0.1308,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
57.0,60.0,Melospiza lincolnii,Lincoln's Sparrow,0.1203,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043100.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.8405,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
0,3.0,Zonotrichia leucophrys,White-crowned Sparrow,0.6620,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
3.0,6.0,Ixoreus naevius,Varied Thrush,0.7395,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
3.0,6.0,Setophaga townsendi,Townsend's Warbler,0.1100,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
3.0,6.0,Melospiza lincolnii,Lincoln's Sparrow,0.1011,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
6.0,9.0,Setophaga townsendi,Townsend's Warbler,0.1699,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
9.0,12.0,Ixoreus naevius,Varied Thrush,0.8738,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
9.0,12.0,Setophaga townsendi,Townsend's Warbler,0.1306,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
12.0,15.0,Spizella breweri,Brewer's Sparrow,0.1105,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
15.0,18.0,Ixoreus naevius,Varied Thrush,0.8663,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
18.0,21.0,Setophaga townsendi,Townsend's Warbler,0.2166,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
21.0,24.0,Ixoreus naevius,Varied Thrush,0.7025,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
21.0,24.0,Troglodytes pacificus,Pacific Wren,0.1260,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
21.0,24.0,Canachites canadensis,Spruce Grouse,0.1170,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
24.0,27.0,Ixoreus naevius,Varied Thrush,0.3103,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
27.0,30.0,Ixoreus naevius,Varied Thrush,0.3163,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
27.0,30.0,Spizella pallida,Clay-colored Sparrow,0.1173,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
30.0,33.0,Ixoreus naevius,Varied Thrush,0.6947,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
30.0,33.0,Setophaga palmarum,Palm Warbler,0.1200,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
33.0,36.0,Ixoreus naevius,Varied Thrush,0.1396,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
36.0,39.0,Spizella pallida,Clay-colored Sparrow,0.2250,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
36.0,39.0,Ixoreus naevius,Varied Thrush,0.1940,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
39.0,42.0,Ixoreus naevius,Varied Thrush,0.5385,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
39.0,42.0,Buteo platypterus,Broad-winged Hawk,0.1113,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
45.0,48.0,Ixoreus naevius,Varied Thrush,0.4470,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
51.0,54.0,Ixoreus naevius,Varied Thrush,0.3118,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
54.0,57.0,Setophaga palmarum,Palm Warbler,0.1338,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
57.0,60.0,Ixoreus naevius,Varied Thrush,0.5820,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
57.0,60.0,Melospiza lincolnii,Lincoln's Sparrow,0.1543,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
57.0,60.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1364,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
57.0,60.0,Setophaga palmarum,Palm Warbler,0.1092,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_043600.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.5009,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
0,3.0,Setophaga townsendi,Townsend's Warbler,0.1061,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
3.0,6.0,Ixoreus naevius,Varied Thrush,0.2766,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
3.0,6.0,Troglodytes pacificus,Pacific Wren,0.1727,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
9.0,12.0,Leiothlypis ruficapilla,Nashville Warbler,0.2379,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
9.0,12.0,Ixoreus naevius,Varied Thrush,0.1681,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
9.0,12.0,Canachites canadensis,Spruce Grouse,0.1014,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
9.0,12.0,Setophaga palmarum,Palm Warbler,0.1008,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
12.0,15.0,Troglodytes pacificus,Pacific Wren,0.2153,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
15.0,18.0,Ixoreus naevius,Varied Thrush,0.8258,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
18.0,21.0,Ixoreus naevius,Varied Thrush,0.4721,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
21.0,24.0,Ixoreus naevius,Varied Thrush,0.2573,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
21.0,24.0,Troglodytes pacificus,Pacific Wren,0.1103,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
24.0,27.0,Ixoreus naevius,Varied Thrush,0.4416,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
30.0,33.0,Troglodytes pacificus,Pacific Wren,0.1595,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
33.0,36.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2547,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
33.0,36.0,Ixoreus naevius,Varied Thrush,0.1857,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
36.0,39.0,Ixoreus naevius,Varied Thrush,0.6189,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
36.0,39.0,Zonotrichia albicollis,White-throated Sparrow,0.2990,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
36.0,39.0,Canachites canadensis,Spruce Grouse,0.1888,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
36.0,39.0,Zonotrichia querula,Harris's Sparrow,0.1147,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
45.0,48.0,Ixoreus naevius,Varied Thrush,0.5513,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
45.0,48.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1265,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
45.0,48.0,Empidonax oberholseri,Dusky Flycatcher,0.1043,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
48.0,51.0,Ixoreus naevius,Varied Thrush,0.1765,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
51.0,54.0,Ixoreus naevius,Varied Thrush,0.3203,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
51.0,54.0,Setophaga townsendi,Townsend's Warbler,0.1250,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
51.0,54.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1246,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
54.0,57.0,Empidonax oberholseri,Dusky Flycatcher,0.1455,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
54.0,57.0,Cinclus mexicanus,American Dipper,0.1262,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044100.wav
0,3.0,Ixoreus naevius,Varied Thrush,0.4097,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
0,3.0,Setophaga townsendi,Townsend's Warbler,0.1454,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
0,3.0,Junco hyemalis,Dark-eyed Junco,0.1436,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
3.0,6.0,Troglodytes pacificus,Pacific Wren,0.1290,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
6.0,9.0,Ixoreus naevius,Varied Thrush,0.9202,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
6.0,9.0,Setophaga townsendi,Townsend's Warbler,0.1081,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
9.0,12.0,Ixoreus naevius,Varied Thrush,0.7501,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2215,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
15.0,18.0,Ixoreus naevius,Varied Thrush,0.3457,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
21.0,24.0,Spizella passerina,Chipping Sparrow,0.3801,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
21.0,24.0,Junco hyemalis,Dark-eyed Junco,0.1926,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
24.0,27.0,Ixoreus naevius,Varied Thrush,0.4585,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
24.0,27.0,Troglodytes pacificus,Pacific Wren,0.1647,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
33.0,36.0,Setophaga townsendi,Townsend's Warbler,0.1456,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
33.0,36.0,Ixoreus naevius,Varied Thrush,0.1350,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
33.0,36.0,Junco hyemalis,Dark-eyed Junco,0.1088,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
39.0,42.0,Spizella breweri,Brewer's Sparrow,0.1189,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
48.0,51.0,Spizella passerina,Chipping Sparrow,0.1368,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
51.0,54.0,Spizella passerina,Chipping Sparrow,0.3445,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
54.0,57.0,Spizella passerina,Chipping Sparrow,0.3240,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
54.0,57.0,Junco hyemalis,Dark-eyed Junco,0.3081,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_044600.wav
0,3.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2048,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
3.0,6.0,Troglodytes pacificus,Pacific Wren,0.3865,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
6.0,9.0,Ixoreus naevius,Varied Thrush,0.1026,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
9.0,12.0,Poecile gambeli,Mountain Chickadee,0.1848,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1544,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
9.0,12.0,Melospiza lincolnii,Lincoln's Sparrow,0.1030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
15.0,18.0,Troglodytes pacificus,Pacific Wren,0.2058,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
21.0,24.0,Troglodytes pacificus,Pacific Wren,0.1206,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
30.0,33.0,Troglodytes pacificus,Pacific Wren,0.2810,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
30.0,33.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1141,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
30.0,33.0,Melospiza lincolnii,Lincoln's Sparrow,0.1093,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
30.0,33.0,Ixoreus naevius,Varied Thrush,0.1046,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
39.0,42.0,Geothlypis tolmiei,MacGillivray's Warbler,0.1928,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
39.0,42.0,Melospiza lincolnii,Lincoln's Sparrow,0.1366,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
39.0,42.0,Passerina amoena,Lazuli Bunting,0.1007,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
48.0,51.0,Ixoreus naevius,Varied Thrush,0.2164,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
51.0,54.0,Tringa melanoleuca,Greater Yellowlegs,0.1812,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
54.0,57.0,Melospiza lincolnii,Lincoln's Sparrow,0.1705,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
54.0,57.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1641,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
57.0,60.0,Troglodytes pacificus,Pacific Wren,0.1555,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045100.wav
0,3.0,Troglodytes pacificus,Pacific Wren,0.7676,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
21.0,24.0,Troglodytes pacificus,Pacific Wren,0.6742,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
21.0,24.0,Ixoreus naevius,Varied Thrush,0.2215,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
27.0,30.0,Troglodytes pacificus,Pacific Wren,0.8267,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
30.0,33.0,Troglodytes pacificus,Pacific Wren,0.7550,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
36.0,39.0,Troglodytes pacificus,Pacific Wren,0.8573,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
45.0,48.0,Troglodytes pacificus,Pacific Wren,0.4023,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
48.0,51.0,Troglodytes pacificus,Pacific Wren,0.5313,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
48.0,51.0,Ixoreus naevius,Varied Thrush,0.1176,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_045600.wav
6.0,9.0,Passerina amoena,Lazuli Bunting,0.1087,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_050100.wav
15.0,18.0,Leiothlypis ruficapilla,Nashville Warbler,0.1383,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_050100.wav
15.0,18.0,Contopus cooperi,Olive-sided Flycatcher,0.1231,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_050100.wav
18.0,21.0,Junco hyemalis,Dark-eyed Junco,0.1389,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230713_050100.wav
